filename,length,area,inscribedCircle,circumscribedCircle,specificValue,rectangleDegree,circleDegree
0007(1).png,1458.2854776382446,117033.5,158.5969696044922,249,0.6369356209015751,0.7799953709800088,0.6915681049890361
0008(1).png,1505.4326767921448,136316.5,172.1540069580078,276,0.6237464020217675,0.7097479021646032,0.7558499935810921
000822.png,2141.2530748844147,296559.0,272.35455322265625,347,0.7848834386820065,0.787050973503546,0.812802392583113
0009(1).png,1515.0478922128677,138585.0,176.67201232910156,266,0.6641804974778254,0.7132014476500017,0.7587057353758803
0009(1)22.png,2199.2703301906586,297952.5,268.242431640625,356,0.7534899765186096,0.786787888112312,0.7741046338351534
0010(1).png,2082.7089211940765,278264.0,242.3901824951172,353,0.6866577407793688,0.7679315942164849,0.806138630347669
0011(1).png,1984.9789168834686,177295.0,143.09786987304688,382,0.37460175359436354,0.6896822730063297,0.5654504516896365
0013(1).png,1918.4204759597778,187200.0,179.80545043945312,346,0.5196689319059339,0.7039159395175545,0.6391872539540132
0015(1).png,2580.0743671655655,346398.5,223.5911407470703,463,0.4829182305552275,0.7393334032842922,0.65391517904254
0016(1).png,1879.8763209581375,156302.0,137.64083862304688,371,0.3709995650216897,0.6987074162028105,0.5557965468280612
0017(1).png,1829.9108091592789,94072.0,86.31338500976562,398,0.21686780153207444,0.6468503617435074,0.35302901128085085
0018(1).png,1245.7686800956726,95391.0,139.44532775878906,219,0.6367366564328267,0.7493804879946607,0.7724003279169915
0020(1).png,1908.7737259864807,193169.0,175.84652709960938,333,0.5280676489477759,0.806718381651891,0.6662518053568344
0021(1).png,2113.880497574806,267337.0,252.2300567626953,360,0.7006390465630425,0.722363705720107,0.7518099516925434
0023(1).png,1488.7808709144592,137597.5,189.27493286132812,248,0.7632053744408392,0.7487342335656147,0.780115393005934
0024(1).png,1619.4844055175781,155896.0,187.98403930664062,278,0.6762015802397144,0.7794405638897303,0.7469495936357131
0025(1).png,1134.330080986023,80168.5,124.10076904296875,210,0.590956043061756,0.7912441631059535,0.7829512529562873
0026(1).png,1561.047891497612,126495.0,146.00341796875,276,0.5289978911911232,0.6607280922690403,0.6523050929917531
0027(1).png,1615.748475432396,154061.0,193.25889587402344,282,0.6853152335958278,0.7745639399003651,0.7415749769182712
0028(1).png,1348.2955815792084,117074.5,164.8059539794922,241,0.6838421326949883,0.7425051530045981,0.8092858612626789
0029(1).png,1531.224519252777,129312.0,162.4838409423828,264,0.6154690944787228,0.7904545463119831,0.6930601739357538
0030(1).png,1376.2854801416397,80304.5,94.03190612792969,276,0.34069531205771625,0.6874569124503632,0.5327613248794443
0032(1).png,1291.2245181798935,89753.0,119.33147430419922,230,0.5188324969747792,0.8527178935900454,0.6764805429838571
0033(1).png,1559.4986836910248,111970.0,115.0,292,0.3938356164383562,0.7867962207761502,0.5785508249579218
0035(1).png,1359.6925565004349,110712.5,149.91331481933594,237,0.6325456321490968,0.7624740301803661,0.752532189546423
0036(1).png,3062.958715438843,549690.0,336.66748046875,526,0.6400522442371673,0.7757060150773657,0.7362840865054436
0037(1).png,1701.8073437213898,183385.0,212.00942993164062,289,0.7335966433620783,0.7487990386830836,0.7957064652803013
0038(1).png,2353.821620464325,317410.0,237.03585815429688,397,0.5970676527816042,0.723687690822162,0.7199185661352423
0039(1).png,1971.606324315071,246008.0,233.07723999023438,339,0.6875434807971516,0.8735953668649074,0.7952774882650677
0105(1).png,1581.4743020534515,169057.0,193.0,279,0.6917562724014337,0.763566408452686,0.8494126868900131
0110(1).png,2534.044051170349,360427.5,236.35777282714844,479,0.49344002677901555,0.800926128551391,0.7053415420525395
0114(1).png,1688.327109694481,174053.0,213.82469177246094,275,0.7775443337180398,0.7615549774068797,0.7673229524295184
0180(1).png,1936.001214146614,170566.5,145.13441467285156,384,0.3779542048772176,0.720928948454096,0.5718634647998964
